ID,Class Name,BlockState Properties,BlockState Class Name
sky_orchards:sapling_eximite,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_galena,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_glowstone,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_gold,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_gravel,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_ignatius,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_infuscolium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_iridium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_iron,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_kalendrite,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_lapis,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_lead,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_lemurite,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_lithium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_lutetium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_magnesium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_manganese,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_meutoite,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_midasium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_mithril,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_netherrack,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_nickel,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_niter,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_orichalcum,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_osmium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_oureclase,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_peridot,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_platinum,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_potash,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_prometheum,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_quartz,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_redstone,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_rubracium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_ruby,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_sand,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_sanguinite,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_sapphire,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_shadowiron,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_silver,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_thorium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_tin,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_uranium,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_vulcanite,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_vyroxeres,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
sky_orchards:sapling_zinc,sky_orchards.blocks.BlockOreSapling,"[PropertyInteger{name=stage, clazz=class java.lang.Integer, values=[0, 1]}, PropertyEnum{name=type, clazz=class net.minecraft.block.BlockPlanks$EnumType, values=[oak, spruce, birch, jungle, acacia, dark_oak]}]",net.minecraft.block.state.BlockStateContainer
snad:snad,com.robrit.snad.common.block.BlockSnad,"[PropertyEnum{name=variant, clazz=class com.robrit.snad.common.block.BlockSnad$EnumType, values=[snad, red_snad]}]",net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_1,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_2,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_3,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_4,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_5,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_6,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_7,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_8,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_infinity,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
solarflux:solar_panel_neutronium,com.zeitheron.solarflux.block.BlockBaseSolar,[],net.minecraft.block.state.BlockStateContainer
stevescarts:blockactivator,vswe.stevescarts.blocks.BlockActivator,[],net.minecraft.block.state.BlockStateContainer
stevescarts:blockadvdetector,vswe.stevescarts.blocks.BlockRailAdvDetector,"[PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockRailBase$EnumRailDirection, values=[north_south, east_west, ascending_east, ascending_west, ascending_north, ascending_south, south_east, south_west, north_west, north_east]}]",net.minecraft.block.state.BlockStateContainer
stevescarts:blockcargomanager,vswe.stevescarts.blocks.BlockCargoManager,[],net.minecraft.block.state.BlockStateContainer
stevescarts:blockcartassembler,vswe.stevescarts.blocks.BlockCartAssembler,[],net.minecraft.block.state.BlockStateContainer
stevescarts:blockdetector,vswe.stevescarts.blocks.BlockDetector,"[PropertyEnum{name=detectortype, clazz=class vswe.stevescarts.helpers.DetectorType, values=[NORMAL, UNIT, STATION, JUNCTION, REDSTONE]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
stevescarts:blockdistributor,vswe.stevescarts.blocks.BlockDistributor,[],net.minecraft.block.state.BlockStateContainer
stevescarts:blockjunction,vswe.stevescarts.blocks.BlockRailJunction,"[PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockRailBase$EnumRailDirection, values=[north_south, east_west, ascending_east, ascending_west, ascending_north, ascending_south, south_east, south_west, north_west, north_east]}]",net.minecraft.block.state.BlockStateContainer
stevescarts:blockliquidmanager,vswe.stevescarts.blocks.BlockLiquidManager,[],net.minecraft.block.state.BlockStateContainer
stevescarts:blockmetalstorage,vswe.stevescarts.blocks.BlockMetalStorage,"[PropertyInteger{name=type, clazz=class java.lang.Integer, values=[0, 1, 2]}]",net.minecraft.block.state.BlockStateContainer
stevescarts:upgrade,vswe.stevescarts.blocks.BlockUpgrade,"[PropertyBool{name=connected, clazz=class java.lang.Boolean, values=[true, false]}, PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[down, up, north, south, west, east]}, PropertyInteger{name=type, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]}]",net.minecraft.block.state.BlockStateContainer
supersoundmuffler:sound_muffler,edgarallen.soundmuffler.block.BlockSoundMuffler,[],net.minecraft.block.state.BlockStateContainer
tcomplement:alloy_tank,knightminer.tcomplement.melter.blocks.BlockAlloyTank,"[PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:high_oven_controller,knightminer.tcomplement.steelworks.blocks.BlockHighOvenController,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}, PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:high_oven_io,knightminer.tcomplement.steelworks.blocks.BlockHighOvenIO,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=type, clazz=class knightminer.tcomplement.steelworks.blocks.BlockHighOvenIO$IOType, values=[DRAIN, CHUTE, DUCT]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:liquid_chocolate_liquor,slimeknights.tconstruct.smeltery.block.BlockMolten,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
tcomplement:liquid_dark_chocolate,slimeknights.tconstruct.smeltery.block.BlockMolten,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
tcomplement:liquid_milk_chocolate,slimeknights.tconstruct.smeltery.block.BlockMolten,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
tcomplement:liquid_steam,slimeknights.tconstruct.smeltery.block.BlockMolten,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
tcomplement:melter,knightminer.tcomplement.melter.blocks.BlockMelter,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}, PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=type, clazz=class knightminer.tcomplement.melter.blocks.BlockMelter$MelterType, values=[MELTER, HEATER]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:porcelain_alloy_tank,knightminer.tcomplement.melter.blocks.BlockAlloyTank,"[PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:porcelain_casting,slimeknights.tconstruct.smeltery.block.BlockCasting,"[PropertyEnum{name=type, clazz=class slimeknights.tconstruct.smeltery.block.BlockCasting$CastingType, values=[TABLE, BASIN]}]",net.minecraftforge.common.property.ExtendedBlockState
tcomplement:porcelain_melter,knightminer.tcomplement.melter.blocks.BlockMelter,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}, PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=type, clazz=class knightminer.tcomplement.melter.blocks.BlockMelter$MelterType, values=[MELTER, HEATER]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:porcelain_tank,slimeknights.tconstruct.smeltery.block.BlockTank,"[PropertyBool{name=has_knob, clazz=class java.lang.Boolean, values=[true, false]}, PropertyEnum{name=type, clazz=class slimeknights.tconstruct.smeltery.block.BlockTank$TankType, values=[TANK, GAUGE, WINDOW]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_block,slimeknights.tconstruct.smeltery.block.BlockSeared,"[PropertyEnum{name=type, clazz=class slimeknights.tconstruct.smeltery.block.BlockSeared$SearedType, values=[STONE, COBBLE, PAVER, BRICK, BRICK_CRACKED, BRICK_FANCY, BRICK_SQUARE, ROAD, CREEPER, BRICK_TRIANGLE, BRICK_SMALL, TILE]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_casting,slimeknights.tconstruct.smeltery.block.BlockCasting,"[PropertyEnum{name=type, clazz=class slimeknights.tconstruct.smeltery.block.BlockCasting$CastingType, values=[TABLE, BASIN]}]",net.minecraftforge.common.property.ExtendedBlockState
tcomplement:scorched_channel,slimeknights.tconstruct.smeltery.block.BlockChannel,"[PropertyBool{name=down, clazz=class java.lang.Boolean, values=[true, false]}, PropertyEnum{name=east, clazz=class slimeknights.tconstruct.smeltery.block.BlockChannel$ChannelConnectionState, values=[NONE, IN, OUT, LEVER]}, PropertyEnum{name=north, clazz=class slimeknights.tconstruct.smeltery.block.BlockChannel$ChannelConnectionState, values=[NONE, IN, OUT, LEVER]}, PropertyEnum{name=south, clazz=class slimeknights.tconstruct.smeltery.block.BlockChannel$ChannelConnectionState, values=[NONE, IN, OUT, LEVER]}, PropertyEnum{name=west, clazz=class slimeknights.tconstruct.smeltery.block.BlockChannel$ChannelConnectionState, values=[NONE, IN, OUT, LEVER]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_faucet,slimeknights.tconstruct.smeltery.block.BlockFaucet,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[up, north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_slab,knightminer.tcomplement.steelworks.blocks.BlockScorchedSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=type, clazz=class slimeknights.tconstruct.smeltery.block.BlockSearedSlab$SearedType, values=[STONE, COBBLE, PAVER, BRICK, BRICK_CRACKED, BRICK_FANCY, BRICK_SQUARE, ROAD]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_slab2,knightminer.tcomplement.steelworks.blocks.BlockScorchedSlab2,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=type, clazz=class slimeknights.tconstruct.smeltery.block.BlockSearedSlab2$SearedType, values=[CREEPER, BRICK_TRIANGLE, BRICK_SMALL, TILE]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_brick,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_brick_cracked,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_brick_fancy,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_brick_small,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_brick_square,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_brick_triangle,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_cobble,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
