ID,Unlocalized Name,Display Name,Still Texture,Flowing Texture,Overlay Texture,Fill Sound,Empty Sound,Luminosity,Density,Temperature,Viscosity,Is Gaseous,Rarity,Block,Color,Is Lighter than Air,Can be Placed in World
nuclearcraft:depleted_fuel_leu_235_fluoride_flibe,fluid.depleted_fuel_leu_235_fluoride_flibe,Molten FLiBe Salt Solution of Depleted LEU-235 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF707B6B,-,-
nuclearcraft:depleted_fuel_tbu,fluid.depleted_fuel_tbu,Molten Depleted TBU Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF1D3826,-,-
nuclearcraft:depleted_fuel_tbu_fluoride,fluid.depleted_fuel_tbu_fluoride,Molten Depleted TBU Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF334A2C,-,-
nuclearcraft:depleted_fuel_tbu_fluoride_flibe,fluid.depleted_fuel_tbu_fluoride_flibe,Molten FLiBe Salt Solution of Depleted TBU Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF5E715D,-,-
nuclearcraft:deuterium,fluid.deuterium,Deuterium,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_deuterium,#FF9E6FEF,+,+
nuclearcraft:diamond,fluid.diamond,Molten Diamond,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6FDFDA,-,-
nuclearcraft:diamond_nak,fluid.diamond_nak,Eutectic NaK-Diamond Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFBEE2C9,-,-
nuclearcraft:diamond_nak_hot,fluid.diamond_nak_hot,Hot Eutectic NaK-Diamond Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FF96E0D1,-,-
nuclearcraft:diborane,fluid.diborane,Diborane,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_diborane,#FFCC6E8C,+,+
nuclearcraft:emerald,fluid.emerald,Molten Emerald,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF51D975,-,-
nuclearcraft:emerald_nak,fluid.emerald_nak,Eutectic NaK-Emerald Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FFB0DF9C,-,-
nuclearcraft:emerald_nak_hot,fluid.emerald_nak_hot,Hot Eutectic NaK-Emerald Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FF80DC88,-,-
nuclearcraft:ender_nak,fluid.ender_nak,Eutectic NaK-Ender Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,5000,300,15000,-,COMMON,,#FF95A58A,-,-
nuclearcraft:ender_nak_hot,fluid.ender_nak_hot,Hot Eutectic NaK-Ender Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,7,4000,700,10000,-,COMMON,,#FF547E6B,-,-
nuclearcraft:ethanol,fluid.ethanol,Ethanol,assets/nuclearcraft/textures/blocks/fluids/liquid_still.png,assets/nuclearcraft/textures/blocks/fluids/liquid_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,800,300,800,-,COMMON,nuclearcraft:fluid_ethanol,#FF655140,-,+
nuclearcraft:ethene,fluid.ethene,Ethylene,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_ethene,#FFFFE4A3,+,+
nuclearcraft:exhaust_steam,fluid.exhaust_steam,Exhaust Steam,assets/nuclearcraft/textures/blocks/fluids/steam.png,assets/nuclearcraft/textures/blocks/fluids/steam.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,500,40,+,COMMON,nuclearcraft:fluid_exhaust_steam,#FF7E7E7E,+,+
nuclearcraft:ferroboron,fluid.ferroboron,Molten Ferroboron,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_ferroboron,#FF4A4A4A,-,+
nuclearcraft:flibe,fluid.flibe,Molten FLiBe Salt Mixture,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,nuclearcraft:fluid_flibe,#FFC1C8B0,-,+
nuclearcraft:fluorine,fluid.fluorine,Fluorine,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_fluorine,#FFD3C75D,+,+
nuclearcraft:fluorite_water,fluid.fluorite_water,Fluorite Water,assets/nuclearcraft/textures/blocks/fluids/salt_solution_still.png,assets/nuclearcraft/textures/blocks/fluids/salt_solution_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,nuclearcraft:fluid_fluorite_water,#FF5C7BC3,-,+
nuclearcraft:fluoromethane,fluid.fluoromethane,Fluoromethane,assets/nuclearcraft/textures/blocks/fluids/gas.png,assets/nuclearcraft/textures/blocks/fluids/gas.png,,minecraft:block.fire.extinguish,minecraft:block.fire.extinguish,0,-10,300,40,+,COMMON,nuclearcraft:fluid_fluoromethane,#FF424C05,+,+
nuclearcraft:fuel_hea_242,fluid.fuel_hea_242,Molten HEA-242 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF3B2F0D,-,-
nuclearcraft:fuel_hea_242_fluoride,fluid.fuel_hea_242_fluoride,Molten HEA-242 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF4E4217,-,-
nuclearcraft:fuel_hea_242_fluoride_flibe,fluid.fuel_hea_242_fluoride_flibe,Molten FLiBe Salt Solution of HEA-242 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF706C4E,-,-
nuclearcraft:fuel_heb_248,fluid.fuel_heb_248,Molten HEB-248 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF571B00,-,-
nuclearcraft:fuel_heb_248_fluoride,fluid.fuel_heb_248_fluoride,Molten HEB-248 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF66300B,-,-
nuclearcraft:fuel_heb_248_fluoride_flibe,fluid.fuel_heb_248_fluoride_flibe,Molten FLiBe Salt Solution of HEB-248 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF816046,-,-
nuclearcraft:fuel_hecf_249,fluid.fuel_hecf_249,Molten HECf-249 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF4A0212,-,-
nuclearcraft:fuel_hecf_249_fluoride,fluid.fuel_hecf_249_fluoride,Molten HECf-249 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF5B1A1B,-,-
nuclearcraft:fuel_hecf_249_fluoride_flibe,fluid.fuel_hecf_249_fluoride_flibe,Molten FLiBe Salt Solution of HECf-249 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF795151,-,-
nuclearcraft:fuel_hecf_251,fluid.fuel_hecf_251,Molten HECf-251 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF460215,-,-
nuclearcraft:fuel_hecf_251_fluoride,fluid.fuel_hecf_251_fluoride,Molten HECf-251 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF571A1E,-,-
nuclearcraft:fuel_hecf_251_fluoride_flibe,fluid.fuel_hecf_251_fluoride_flibe,Molten FLiBe Salt Solution of HECf-251 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF775153,-,-
nuclearcraft:fuel_hecm_243,fluid.fuel_hecm_243,Molten HECm-243 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF360D3B,-,-
nuclearcraft:fuel_hecm_243_fluoride,fluid.fuel_hecm_243_fluoride,Molten HECm-243 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF49243F,-,-
nuclearcraft:fuel_hecm_243_fluoride_flibe,fluid.fuel_hecm_243_fluoride_flibe,Molten FLiBe Salt Solution of HECm-243 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6D5769,-,-
nuclearcraft:fuel_hecm_245,fluid.fuel_hecm_245,Molten HECm-245 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF340B2E,-,-
nuclearcraft:fuel_hecm_245_fluoride,fluid.fuel_hecm_245_fluoride,Molten HECm-245 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF472233,-,-
nuclearcraft:fuel_hecm_245_fluoride_flibe,fluid.fuel_hecm_245_fluoride_flibe,Molten FLiBe Salt Solution of HECm-245 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6C5662,-,-
nuclearcraft:fuel_hecm_247,fluid.fuel_hecm_247,Molten HECm-247 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF39103E,-,-
nuclearcraft:fuel_hecm_247_fluoride,fluid.fuel_hecm_247_fluoride,Molten HECm-247 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF4C2741,-,-
nuclearcraft:fuel_hecm_247_fluoride_flibe,fluid.fuel_hecm_247_fluoride_flibe,Molten FLiBe Salt Solution of HECm-247 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6F596B,-,-
nuclearcraft:fuel_hen_236,fluid.fuel_hen_236,Molten HEN-236 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF0D393B,-,-
nuclearcraft:fuel_hen_236_fluoride,fluid.fuel_hen_236_fluoride,Molten HEN-236 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF254A3F,-,-
nuclearcraft:fuel_hen_236_fluoride_flibe,fluid.fuel_hen_236_fluoride_flibe,Molten FLiBe Salt Solution of HEN-236 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF557269,-,-
nuclearcraft:fuel_hep_239,fluid.fuel_hep_239,Molten HEP-239 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF8A8A8A,-,-
nuclearcraft:fuel_hep_239_fluoride,fluid.fuel_hep_239_fluoride,Molten HEP-239 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF939184,-,-
nuclearcraft:fuel_hep_239_fluoride_flibe,fluid.fuel_hep_239_fluoride_flibe,Molten FLiBe Salt Solution of HEP-239 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFA0A299,-,-
nuclearcraft:fuel_hep_241,fluid.fuel_hep_241,Molten HEP-241 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF8C8C8C,-,-
nuclearcraft:fuel_hep_241_fluoride,fluid.fuel_hep_241_fluoride,Molten HEP-241 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF949386,-,-
nuclearcraft:fuel_hep_241_fluoride_flibe,fluid.fuel_hep_241_fluoride_flibe,Molten FLiBe Salt Solution of HEP-241 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FFA1A49A,-,-
nuclearcraft:fuel_heu_233,fluid.fuel_heu_233,Molten HEU-233 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF123B0D,-,-
nuclearcraft:fuel_heu_233_fluoride,fluid.fuel_heu_233_fluoride,Molten HEU-233 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF2A4C17,-,-
nuclearcraft:fuel_heu_233_fluoride_flibe,fluid.fuel_heu_233_fluoride_flibe,Molten FLiBe Salt Solution of HEU-233 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF58734E,-,-
nuclearcraft:fuel_heu_235,fluid.fuel_heu_235,Molten HEU-235 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF123B0D,-,-
nuclearcraft:fuel_heu_235_fluoride,fluid.fuel_heu_235_fluoride,Molten HEU-235 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF2A4C17,-,-
nuclearcraft:fuel_heu_235_fluoride_flibe,fluid.fuel_heu_235_fluoride_flibe,Molten FLiBe Salt Solution of HEU-235 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF58734E,-,-
nuclearcraft:fuel_lea_242,fluid.fuel_lea_242,Molten LEA-242 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF322C1B,-,-
nuclearcraft:fuel_lea_242_fluoride,fluid.fuel_lea_242_fluoride,Molten LEA-242 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF463F23,-,-
nuclearcraft:fuel_lea_242_fluoride_flibe,fluid.fuel_lea_242_fluoride_flibe,Molten FLiBe Salt Solution of LEA-242 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6B6A56,-,-
nuclearcraft:fuel_leb_248,fluid.fuel_leb_248,Molten LEB-248 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF4A1B04,-,-
nuclearcraft:fuel_leb_248_fluoride,fluid.fuel_leb_248_fluoride,Molten LEB-248 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF5B300F,-,-
nuclearcraft:fuel_leb_248_fluoride_flibe,fluid.fuel_leb_248_fluoride_flibe,Molten FLiBe Salt Solution of LEB-248 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF796048,-,-
nuclearcraft:fuel_lecf_249,fluid.fuel_lecf_249,Molten LECf-249 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF3D0310,-,-
nuclearcraft:fuel_lecf_249_fluoride,fluid.fuel_lecf_249_fluoride,Molten LECf-249 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF4F1B19,-,-
nuclearcraft:fuel_lecf_249_fluoride_flibe,fluid.fuel_lecf_249_fluoride_flibe,Molten FLiBe Salt Solution of LECf-249 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF715150,-,-
nuclearcraft:fuel_lecf_251,fluid.fuel_lecf_251,Molten LECf-251 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF3A0313,-,-
nuclearcraft:fuel_lecf_251_fluoride,fluid.fuel_lecf_251_fluoride,Molten LECf-251 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF4D1B1C,-,-
nuclearcraft:fuel_lecf_251_fluoride_flibe,fluid.fuel_lecf_251_fluoride_flibe,Molten FLiBe Salt Solution of LECf-251 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF705151,-,-
nuclearcraft:fuel_lecm_243,fluid.fuel_lecm_243,Molten LECm-243 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF301B32,-,-
nuclearcraft:fuel_lecm_243_fluoride,fluid.fuel_lecm_243_fluoride,Molten LECm-243 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF443037,-,-
nuclearcraft:fuel_lecm_243_fluoride_flibe,fluid.fuel_lecm_243_fluoride_flibe,Molten FLiBe Salt Solution of LECm-243 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF6A6064,-,-
nuclearcraft:fuel_lecm_245,fluid.fuel_lecm_245,Molten LECm-245 Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF2D1A2D,-,-
nuclearcraft:fuel_lecm_245_fluoride,fluid.fuel_lecm_245_fluoride,Molten LECm-245 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF412F33,-,-
nuclearcraft:fuel_lecm_245_fluoride_flibe,fluid.fuel_lecm_245_fluoride_flibe,Molten FLiBe Salt Solution of LECm-245 Fluoride Fuel,assets/nuclearcraft/textures/blocks/fluids/molten_still.png,assets/nuclearcraft/textures/blocks/fluids/molten_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,5000,1200,8000,-,COMMON,,#FF685F61,-,-
